oai_id,title,description,subject,creator,date,type,format,language,publisher,rights,source,relation,coverage,portal_url
info:ark/67531/metapth2624,"Letter to Cromwell Anson Jones, 26 July 1882","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1882-07-26,Letter,Text,English,,,,,"United States - Texas - Hardin County - Sour Lake | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1882-07-26",https://texashistory.unt.edu/ark:/67531/metapth2624/
info:ark/67531/metapth2623,"Letter to Cromwell Anson Jones, 13 September 1882","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1882-09-13,Letter,Text,English,,,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1882-09-13",https://texashistory.unt.edu/ark:/67531/metapth2623/
info:ark/67531/metapth2622,"Letter to Cromwell Anson Jones, 19 September 1882","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1882-09-19,Letter,Text,English,,,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1882-09-19",https://texashistory.unt.edu/ark:/67531/metapth2622/
info:ark/67531/metapth2621,"Letters to Mary Jones's son, undated [10 items]","10 undated letters from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876",https://texashistory.unt.edu/ark:/67531/metapth2621/
info:ark/67531/metapth2620,Parts of Letters - 2 Items,"Parts of letters from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876",https://texashistory.unt.edu/ark:/67531/metapth2620/
info:ark/67531/metapth2619,"Letter to Cromwell Anson Jones, 27 November 1878","Letter from R. Gaston Ashe, husband of Mary Jones's daughter Sallie S. Mary Jones was the wife of the last president of the Republic of Texas.",Letters | People - Individuals - Mary Jones,"Ashe, R. Gaston",1878-11-27,Letter,Text,English,,,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1878-11-27",https://texashistory.unt.edu/ark:/67531/metapth2619/
info:ark/67531/metapth2618,"Letter to Cromwell Anson Jones, 8 September 1874","Letter from Sallie Ashe, daughter of the last president of the Republic of Texas.",Letters | People - Individuals - Mary Jones,"Ashe, Sallie Jones",1874-09-08,Letter,Text,English,,,,,"United States - Texas - Harris County - Lynchburg | Civil War and Reconstruction, 1861-1876 | 1874-09-08",https://texashistory.unt.edu/ark:/67531/metapth2618/
info:ark/67531/metapth2617,"Letter to Cromwell Anson Jones, 16 November 1875","Letter from Sallie Ashe, daughter of the last president of the Republic of Texas.",Letters | People - Individuals - Mary Jones,"Ashe, Sallie Jones",1875-11-16,Letter,Text,English,,,,,"United States - Texas - Montgomery County - Willis | Civil War and Reconstruction, 1861-1876 | 1875-11-16",https://texashistory.unt.edu/ark:/67531/metapth2617/
info:ark/67531/metapth2616,"Letter to Cromwell Anson Jones, 24 April 1876","Letter from Sallie Jones Ashe, daughter of the last president of the Republic of Texas.",Letters | People - Individuals - Mary Jones,"Ashe, Sallie Jones",1876-04-24,Letter,Text,English,,,,,"United States - Texas - Navarro County - Crystal Creek | Civil War and Reconstruction, 1861-1876 | 1876-04-24",https://texashistory.unt.edu/ark:/67531/metapth2616/
info:ark/67531/metapth2615,"Letter from Henry Cowing to Mary Jones, ca. December 1872 or January 1873","Letter from Henry Cowing to Mary Jones, wife of the last president of the Republic of Texas.","Smith, Mary Jones McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Cowing, Henry",1872/1873,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872/1873",https://texashistory.unt.edu/ark:/67531/metapth2615/
info:ark/67531/metapth2637,"Letter to Cromwell Anson Jones, [26 November 1880]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1880-11-26,Letter,Text,English,,,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1880-11-26",https://texashistory.unt.edu/ark:/67531/metapth2637/
info:ark/67531/metapth2636,"Letter to Cromwell Anson Jones, 28 November [1880]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1880-11-28,Letter,Text,English,,,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1880-11-28",https://texashistory.unt.edu/ark:/67531/metapth2636/
info:ark/67531/metapth2632,"Letter to Cromwell Anson Jones, 7 December 1880","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1880-12-07,Letter,Text,English,,,,,"United States - Texas - Montgomery County - Willis | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1880-12-07",https://texashistory.unt.edu/ark:/67531/metapth2632/
info:ark/67531/metapth2631,"Letter to Cromwell Anson Jones, 15 December 1880","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1880-12-15,Letter,Text,English,,,,,"United States - Texas - Montgomery County - Willis | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1880-12-15",https://texashistory.unt.edu/ark:/67531/metapth2631/
info:ark/67531/metapth2614,"Letter to Mary Jones, 14 November 1858","Letter to Mary Jones, wife of the last president of the Republic of Texas, from Joseph E. Field.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Field, Joseph E.",1858-11-14,Letter,Text,English,,,,,"United States - Texas - Lavaca County | The Texas Frontier, 1846-1861 | 1858-11-14",https://texashistory.unt.edu/ark:/67531/metapth2614/
info:ark/67531/metapth2613,"Letter to Mary Jones, 29 December 1858","Letter to Mary Jones, wife of the last president of the Republic of Texas, from Joseph E. Field.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Field, Joseph E.",1858-12-29,Letter,Text,English,,,,,"United States - Texas - Franklin County - Lavada | The Texas Frontier, 1846-1861 | 1858-12-29",https://texashistory.unt.edu/ark:/67531/metapth2613/
info:ark/67531/metapth2612,"Letter to Mary Jones, 10 January 1859","Letter to Mary Jones, wife of the last president of the Republic of Texas, from Joseph E. Field.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Field, Joseph E.",1859-01-10,Letter,Text,English,,,,,"United States - Texas - Franklin County - Lavada | Civil War and Reconstruction, 1861-1876 | 1859-01-10",https://texashistory.unt.edu/ark:/67531/metapth2612/
info:ark/67531/metapth2611,"Letter to Mary Jones, [1867]","Copy of a letter to Mary Jones, wife of the last president of the Republic of Texas, from Joseph E. Field.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Field, Joseph E.",1867,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1867",https://texashistory.unt.edu/ark:/67531/metapth2611/
info:ark/67531/metapth2610,"Letter to Mary Jones, 7 October 1877","Letter to Mary Jones, wife of the last president of the Republic of Texas, from her son, Cromwell Anson Jones.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Jones, C. Anson (Cromwell Anson), b. 1850 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, C. Anson (Cromwell Anson), 1850-",1877-10-07,Letter,Text,English,,,,,"United States - Texas - Harris County - Houston | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1877-10-07",https://texashistory.unt.edu/ark:/67531/metapth2610/
info:ark/67531/metapth2609,"Letter to Mary Jones, 18 October, 1875","Letter to Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","McMillan, J.J.",1875-10-18,Letter,Text,English,,,,,"United States - Texas - Harris County | Civil War and Reconstruction, 1861-1876 | 1875-10-18",https://texashistory.unt.edu/ark:/67531/metapth2609/
info:ark/67531/metapth2608,"Property taxes paid to the state and county by Mary Jones, 1858",Receipt documenting property tax paid by Mary Jones for the year 1858. Includes list of property.,Property tax -- Texas | People - Individuals - Mary Jones,,1858,Text,Text,English,,Public,,,"United States - Texas - Brazoria County | The Texas Frontier, 1846-1861 | 1858",https://texashistory.unt.edu/ark:/67531/metapth2608/
info:ark/67531/metapth2607,"Tax receipt for Mary Jones, signed in 1860",Receipt documenting property tax paid by Mary Jones for the year 1859. Includes list of property.,Property tax -- Texas | People - Individuals - Mary Jones,,1860-03-11,Letter,Text,English,,Public,,,"The Texas Frontier, 1846-1861 | 1859/1860",https://texashistory.unt.edu/ark:/67531/metapth2607/
info:ark/67531/metapth2606,"Tax receipt for Mary Jones, signed in 1862",Receipt documenting property tax paid by Mary Jones for the year 1860. Includes list of property.,Property tax -- Texas | People - Individuals - Mary Jones,,1862-07-07,Text,Text,English,,Public,,,"Civil War and Reconstruction, 1861-1876 | 1862-07-07",https://texashistory.unt.edu/ark:/67531/metapth2606/
info:ark/67531/metapth2605,"Confederate tax receipts for Mary Jones, signed in 1864",Receipts documenting ad valorem tax and soldiers' fund tax on ad valorem tax and agriculture for 1864. Includes estimate of tithes due from Mrs. Jones on corn and fodder.,Ad valorem tax. | Property tax -- Texas. | Confederate States of America | People - Individuals - Mary Jones,,1864-12-06,Text,Text,English,,Public,,,"Civil War and Reconstruction, 1861-1876 | 1864",https://texashistory.unt.edu/ark:/67531/metapth2605/
info:ark/67531/metapth2604,"Tax receipt for Mary Jones, signed in 1865","Receipt documenting property tax paid by Mary Jones for the year 1865. Taxed items listed were land, horses, cattle, hens, hogs, a gold watch, and a piano.",Property tax -- Texas | People - Individuals - Mary Jones,,1865-12-16,Letter,Text,English,,Public,,,"The Cattle Boom, 1865-1890 | 1865-12-16",https://texashistory.unt.edu/ark:/67531/metapth2604/
info:ark/67531/metapth2603,"Statement of taxes due to the city of Houston from Mrs. Mary Jones, 1898",Statement documenting valuation of property in 1897 and 1898 for taxes owed to the city of Houston.,Property tax -- Texas. | People - Individuals - Mary Jones,,1897/1898,Letter,Text,English,,Public,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1897/1898",https://texashistory.unt.edu/ark:/67531/metapth2603/
info:ark/67531/metapth2602,"Deed of land, 1879",Deed transferring land from David A. Wiggins and Anne J. Wiggins to Mary Jones.,Deeds-Texas-Montgomery County | People - Individuals - Mary Jones,,1879,Letter,Text,English,,,,,"United States - Texas - Montgomery County | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1879",https://texashistory.unt.edu/ark:/67531/metapth2602/
info:ark/67531/metapth2601,"General power of attorney, 1890","Document appoints C. E. Ashe as attorney for Mary Jones, Samuel E. Jones, Sallie S. Ashe, and R. G. Ashe to settle two certain suits pending in the District Court of Angelina County.",Legal instruments | People - Individuals - Mary Jones,,1890-07-09,Letter,Text,English,,,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1890-07-09",https://texashistory.unt.edu/ark:/67531/metapth2601/
info:ark/67531/metapth2600,"Deed of land, 1892","Deed transferring land from Mary Jones, Sallie S. Ashe and R.G. Ashe to Samuel E. Jones.",Deeds-Texas-Harris County | People - Individuals - Mary Jones,,1892,Letter,Text,English,,,,,"United States - Texas - Harris County | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1892",https://texashistory.unt.edu/ark:/67531/metapth2600/
info:ark/67531/metapth2599,"Deed of land, 1892",Deed transferring land from Mary Jones and Sallie S. Ashe to Samuel E. Jones.,Deeds-Texas-Harris County | People - Individuals - Mary Jones,,1892,Letter,Text,English,,,,,"United States - Texas - Harris County | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1892",https://texashistory.unt.edu/ark:/67531/metapth2599/
info:ark/67531/metapth2598,"Deed of land, 1895","Deed transferring land from Mary Jones, Samuel E. Jones, Sallie S. Ashe, and R.G. Ash to J.P. Magee.",Deeds-Texas-Harris County | People - Individuals - Mary Jones,,1895,Letter,Text,English,,,,,"United States - Texas - Harris County | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1895",https://texashistory.unt.edu/ark:/67531/metapth2598/
info:ark/67531/metapth2597,"The City of Houston vs. Mrs. Mary Jones, summons issued 9 May 1898",Court summons for Mary Jones to appear in District Court in June 1898 to answer the petition of the city of Houston for city taxes due for 1897.,Summons | Property tax -- Texas | People - Individuals - Mary Jones,,1898-05-09,Text,Text,English,,Public,,,"United States - Texas - Harris County - Houston | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1898-05-09",https://texashistory.unt.edu/ark:/67531/metapth2597/
info:ark/67531/metapth2596,"Announcement of property sale, 1900",Notice of a sale of a parcel of Mary Jones's land to satisfy indebtedness to the city of Houston,Judicial Sales | auctions | People - Individuals - Mary Jones,,1900,Letter,Text,English,,Public,,,"United States - Texas - Harris County | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1900",https://texashistory.unt.edu/ark:/67531/metapth2596/
info:ark/67531/metapth2595,"Law Suit, undated",Undated lawsuit.,Letters | People - Individuals - Mary Jones,,,Letter,Text,English,,,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2595/
